,customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,full_name,age,age_range,address,postcode,state,country,property_valuation,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit Margin
10,1,F,93,1953-10-12,Executive Secretary,Health,Mass Customer,N,Yes,11.0,Laraine-Medendorp,69,"(53.5, 70.25]",060 Morning Avenue,2016,NSW,Australia,10,18970,11,2017-03-29,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01,509.97
11,2,M,81,1980-12-16,Administrative Officer,Financial Services,Mass Customer,N,Yes,16.0,Eli-Bockman,42,"(36.75, 53.5]",6 Meadow Vale Court,2153,NSW,Australia,10,2261,1,2017-05-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
12,2,M,81,1980-12-16,Administrative Officer,Financial Services,Mass Customer,N,Yes,16.0,Eli-Bockman,42,"(36.75, 53.5]",6 Meadow Vale Court,2153,NSW,Australia,10,6743,85,2017-06-11,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01,547.28
13,2,M,81,1980-12-16,Administrative Officer,Financial Services,Mass Customer,N,Yes,16.0,Eli-Bockman,42,"(36.75, 53.5]",6 Meadow Vale Court,2153,NSW,Australia,10,16411,26,2017-08-24,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01,1230.3000000000002
14,9,F,97,1973-03-10,Business Systems Development Analyst,Argiculture,Affluent Customer,N,Yes,8.0,Mala-Lind,49,"(36.75, 53.5]",97736 7th Trail,2023,NSW,Australia,12,2501,59,2017-05-10,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01,327.9799999999999
15,9,F,97,1973-03-10,Business Systems Development Analyst,Argiculture,Affluent Customer,N,Yes,8.0,Mala-Lind,49,"(36.75, 53.5]",97736 7th Trail,2023,NSW,Australia,12,2979,85,2017-03-06,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01,547.28
16,9,F,97,1973-03-10,Business Systems Development Analyst,Argiculture,Affluent Customer,N,Yes,8.0,Mala-Lind,49,"(36.75, 53.5]",97736 7th Trail,2023,NSW,Australia,12,4233,36,2017-10-13,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01,437.46
17,9,F,97,1973-03-10,Business Systems Development Analyst,Argiculture,Affluent Customer,N,Yes,8.0,Mala-Lind,49,"(36.75, 53.5]",97736 7th Trail,2023,NSW,Australia,12,8591,69,2017-02-04,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01,198.22000000000003
18,9,F,97,1973-03-10,Business Systems Development Analyst,Argiculture,Affluent Customer,N,Yes,8.0,Mala-Lind,49,"(36.75, 53.5]",97736 7th Trail,2023,NSW,Australia,12,9405,6,2017-08-20,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01,91.15
19,9,F,97,1973-03-10,Business Systems Development Analyst,Argiculture,Affluent Customer,N,Yes,8.0,Mala-Lind,49,"(36.75, 53.5]",97736 7th Trail,2023,NSW,Australia,12,10662,38,2017-09-30,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01,751.02
20,12,M,58,1994-07-21,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0,Sawyere-Flattman,28,"(19.933, 36.75]",44339 Golden Leaf Alley,4557,QLD,Australia,4,5985,39,2017-08-21,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01,1230.27
21,12,M,58,1994-07-21,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0,Sawyere-Flattman,28,"(19.933, 36.75]",44339 Golden Leaf Alley,4557,QLD,Australia,4,6705,72,2017-09-04,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01,90.09999999999997
22,12,M,58,1994-07-21,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0,Sawyere-Flattman,28,"(19.933, 36.75]",44339 Golden Leaf Alley,4557,QLD,Australia,4,6741,72,2017-02-12,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01,90.09999999999997
23,12,M,58,1994-07-21,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0,Sawyere-Flattman,28,"(19.933, 36.75]",44339 Golden Leaf Alley,4557,QLD,Australia,4,12242,91,2017-07-23,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01,25.08999999999999
24,12,M,58,1994-07-21,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0,Sawyere-Flattman,28,"(19.933, 36.75]",44339 Golden Leaf Alley,4557,QLD,Australia,4,13818,44,2017-08-21,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01,1660.88
25,12,M,58,1994-07-21,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0,Sawyere-Flattman,28,"(19.933, 36.75]",44339 Golden Leaf Alley,4557,QLD,Australia,4,14250,34,2017-10-24,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01,309.80999999999995
26,12,M,58,1994-07-21,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0,Sawyere-Flattman,28,"(19.933, 36.75]",44339 Golden Leaf Alley,4557,QLD,Australia,4,19219,28,2017-09-16,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01,133.7800000000002
27,13,M,38,1955-02-15,Developer I,Financial Services,High Net Worth,N,Yes,8.0,Gabriele-Norcross,67,"(53.5, 70.25]",2 Sutherland Street,3799,VIC,Australia,6,8905,66,2017-02-16,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01,574.6200000000001
28,13,M,38,1955-02-15,Developer I,Financial Services,High Net Worth,N,Yes,8.0,Gabriele-Norcross,67,"(53.5, 70.25]",2 Sutherland Street,3799,VIC,Australia,6,11839,9,2017-08-02,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01,133.7800000000002
29,13,M,38,1955-02-15,Developer I,Financial Services,High Net Worth,N,Yes,8.0,Gabriele-Norcross,67,"(53.5, 70.25]",2 Sutherland Street,3799,VIC,Australia,6,13486,17,2017-11-17,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01,1305.25
30,13,M,38,1955-02-15,Developer I,Financial Services,High Net Worth,N,Yes,8.0,Gabriele-Norcross,67,"(53.5, 70.25]",2 Sutherland Street,3799,VIC,Australia,6,15101,49,2017-03-01,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01,327.9799999999999
31,13,M,38,1955-02-15,Developer I,Financial Services,High Net Worth,N,Yes,8.0,Gabriele-Norcross,67,"(53.5, 70.25]",2 Sutherland Street,3799,VIC,Australia,6,17639,0,2017-12-03,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01,198.29000000000002
32,13,M,38,1955-02-15,Developer I,Financial Services,High Net Worth,N,Yes,8.0,Gabriele-Norcross,67,"(53.5, 70.25]",2 Sutherland Street,3799,VIC,Australia,6,17763,92,2017-01-06,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01,1630.25
33,13,M,38,1955-02-15,Developer I,Financial Services,High Net Worth,N,Yes,8.0,Gabriele-Norcross,67,"(53.5, 70.25]",2 Sutherland Street,3799,VIC,Australia,6,19988,0,2017-04-05,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01,167.20999999999998
34,14,F,85,1983-03-25,Account Executive,Financial Services,Affluent Customer,N,No,6.0,Rayshell-Kitteman,39,"(36.75, 53.5]",9 Mcbride Trail,2760,NSW,Australia,8,6044,56,2017-11-13,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01,45.96000000000001
35,14,F,85,1983-03-25,Account Executive,Financial Services,Affluent Customer,N,No,6.0,Rayshell-Kitteman,39,"(36.75, 53.5]",9 Mcbride Trail,2760,NSW,Australia,8,16253,68,2017-05-11,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01,1592.19
36,14,F,85,1983-03-25,Account Executive,Financial Services,Affluent Customer,N,No,6.0,Rayshell-Kitteman,39,"(36.75, 53.5]",9 Mcbride Trail,2760,NSW,Australia,8,19381,23,2017-10-27,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01,75.75
37,15,M,91,2000-07-13,Junior Executive,Manufacturing,Mass Customer,N,No,1.0,Erroll-Radage,22,"(19.933, 36.75]",9861 New Castle Avenue,2428,NSW,Australia,9,434,67,2017-03-10,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01,167.20999999999998
38,15,M,91,2000-07-13,Junior Executive,Manufacturing,Mass Customer,N,No,1.0,Erroll-Radage,22,"(19.933, 36.75]",9861 New Castle Avenue,2428,NSW,Australia,9,7896,26,2017-07-30,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01,1230.3000000000002
39,15,M,91,2000-07-13,Junior Executive,Manufacturing,Mass Customer,N,No,1.0,Erroll-Radage,22,"(19.933, 36.75]",9861 New Castle Avenue,2428,NSW,Australia,9,10707,41,2017-09-20,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01,104.24000000000001
40,15,M,91,2000-07-13,Junior Executive,Manufacturing,Mass Customer,N,No,1.0,Erroll-Radage,22,"(19.933, 36.75]",9861 New Castle Avenue,2428,NSW,Australia,9,11788,33,2017-06-07,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01,144.26
41,15,M,91,2000-07-13,Junior Executive,Manufacturing,Mass Customer,N,No,1.0,Erroll-Radage,22,"(19.933, 36.75]",9861 New Castle Avenue,2428,NSW,Australia,9,17528,2,2017-01-20,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01,17.869999999999997
42,15,M,91,2000-07-13,Junior Executive,Manufacturing,Mass Customer,N,No,1.0,Erroll-Radage,22,"(19.933, 36.75]",9861 New Castle Avenue,2428,NSW,Australia,9,17963,81,2017-11-25,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01,64.50999999999999
43,19,F,76,2001-04-15,Geological Engineer,Manufacturing,High Net Worth,N,No,1.0,Sorcha-Keyson,21,"(19.933, 36.75]",59 Spaight Circle,2233,NSW,Australia,9,4664,7,2017-01-31,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01,144.26
44,19,F,76,2001-04-15,Geological Engineer,Manufacturing,High Net Worth,N,No,1.0,Sorcha-Keyson,21,"(19.933, 36.75]",59 Spaight Circle,2233,NSW,Australia,9,14850,87,2017-03-25,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01,1592.19
45,20,M,72,1980-08-13,Project Manager,Manufacturing,Mass Customer,N,No,11.0,Basile-Firth,42,"(36.75, 53.5]",032 Bartelt Crossing,2444,NSW,Australia,8,6657,4,2017-11-01,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01,451.6500000000001
46,20,M,72,1980-08-13,Project Manager,Manufacturing,Mass Customer,N,No,11.0,Basile-Firth,42,"(36.75, 53.5]",032 Bartelt Crossing,2444,NSW,Australia,8,11330,94,2017-11-29,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01,641.64
47,20,M,72,1980-08-13,Project Manager,Manufacturing,Mass Customer,N,No,11.0,Basile-Firth,42,"(36.75, 53.5]",032 Bartelt Crossing,2444,NSW,Australia,8,14766,48,2017-11-20,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01,812.44
48,20,M,72,1980-08-13,Project Manager,Manufacturing,Mass Customer,N,No,11.0,Basile-Firth,42,"(36.75, 53.5]",032 Bartelt Crossing,2444,NSW,Australia,8,18030,3,2017-06-11,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
49,21,M,74,1980-09-20,Safety Technician I,Manufacturing,Affluent Customer,N,Yes,16.0,Mile-Cammocke,42,"(36.75, 53.5]",18 Jenna Center,2650,NSW,Australia,7,2932,37,2017-08-17,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01,1544.6100000000001
50,21,M,74,1980-09-20,Safety Technician I,Manufacturing,Affluent Customer,N,Yes,16.0,Mile-Cammocke,42,"(36.75, 53.5]",18 Jenna Center,2650,NSW,Australia,7,4778,3,2017-10-22,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
51,21,M,74,1980-09-20,Safety Technician I,Manufacturing,Affluent Customer,N,Yes,16.0,Mile-Cammocke,42,"(36.75, 53.5]",18 Jenna Center,2650,NSW,Australia,7,8915,72,2017-12-24,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01,90.09999999999997
52,21,M,74,1980-09-20,Safety Technician I,Manufacturing,Affluent Customer,N,Yes,16.0,Mile-Cammocke,42,"(36.75, 53.5]",18 Jenna Center,2650,NSW,Australia,7,14115,25,2017-02-12,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01,709.34
53,21,M,74,1980-09-20,Safety Technician I,Manufacturing,Affluent Customer,N,Yes,16.0,Mile-Cammocke,42,"(36.75, 53.5]",18 Jenna Center,2650,NSW,Australia,7,19616,16,2017-11-17,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01,182.81000000000017
54,24,F,55,1977-12-03,Research Assistant I,Argiculture,Mass Customer,N,Yes,15.0,Kim-Skpsey,45,"(36.75, 53.5]",3 Cordelia Plaza,2153,NSW,Australia,10,1783,53,2017-12-13,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01,693.76
55,24,F,55,1977-12-03,Research Assistant I,Argiculture,Mass Customer,N,Yes,15.0,Kim-Skpsey,45,"(36.75, 53.5]",3 Cordelia Plaza,2153,NSW,Australia,10,9249,52,2017-11-13,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01,450.77
56,24,F,55,1977-12-03,Research Assistant I,Argiculture,Mass Customer,N,Yes,15.0,Kim-Skpsey,45,"(36.75, 53.5]",3 Cordelia Plaza,2153,NSW,Australia,10,14099,89,2017-10-12,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01,1305.25
57,24,F,55,1977-12-03,Research Assistant I,Argiculture,Mass Customer,N,Yes,15.0,Kim-Skpsey,45,"(36.75, 53.5]",3 Cordelia Plaza,2153,NSW,Australia,10,15874,11,2017-05-13,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01,509.97
58,24,F,55,1977-12-03,Research Assistant I,Argiculture,Mass Customer,N,Yes,15.0,Kim-Skpsey,45,"(36.75, 53.5]",3 Cordelia Plaza,2153,NSW,Australia,10,15926,2,2017-01-25,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01,17.869999999999997
59,24,F,55,1977-12-03,Research Assistant I,Argiculture,Mass Customer,N,Yes,15.0,Kim-Skpsey,45,"(36.75, 53.5]",3 Cordelia Plaza,2153,NSW,Australia,10,19078,40,2017-10-31,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01,583.2700000000001
60,24,F,55,1977-12-03,Research Assistant I,Argiculture,Mass Customer,N,Yes,15.0,Kim-Skpsey,45,"(36.75, 53.5]",3 Cordelia Plaza,2153,NSW,Australia,10,19263,76,2017-10-05,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01,128.45999999999992
61,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,2354,53,2017-03-04,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01,693.76
62,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,4309,39,2017-05-23,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01,1230.27
63,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,5770,41,2017-09-04,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01,104.24000000000001
64,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,6552,54,2017-04-15,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01,1279.3999999999999
65,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,7196,18,2017-11-23,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01,143.82
66,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,9193,6,2017-09-17,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01,91.15
67,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,10224,59,2017-07-10,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01,327.9799999999999
68,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,11765,6,2017-03-08,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01,91.15
69,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,15291,28,2017-04-01,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01,133.7800000000002
70,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,16026,22,2017-02-08,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01,15.080000000000005
71,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,17826,78,2017-12-25,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01,1055.82
72,25,M,72,1976-12-02,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0,Geoff-Assaf,46,"(36.75, 53.5]",28 5th Center,4413,QLD,Australia,3,19252,67,2017-12-01,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01,167.20999999999998
73,26,F,12,1978-06-10,Editor,Financial Services,Mass Customer,N,Yes,16.0,Trixi-Ginnelly,44,"(36.75, 53.5]",52 Carey Alley,4740,QLD,Australia,5,3749,96,2017-04-15,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01,129.01
74,26,F,12,1978-06-10,Editor,Financial Services,Mass Customer,N,Yes,16.0,Trixi-Ginnelly,44,"(36.75, 53.5]",52 Carey Alley,4740,QLD,Australia,5,7674,80,2017-04-02,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01,139.2299999999999
75,27,M,37,1978-09-25,Research Nurse,Health,Mass Customer,N,Yes,12.0,Garvin-Klees,44,"(36.75, 53.5]",96 Texas Plaza,3218,VIC,Australia,7,849,57,2017-07-18,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01,1630.25
76,27,M,37,1978-09-25,Research Nurse,Health,Mass Customer,N,Yes,12.0,Garvin-Klees,44,"(36.75, 53.5]",96 Texas Plaza,3218,VIC,Australia,7,1275,97,2017-04-08,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01,50.66
77,27,M,37,1978-09-25,Research Nurse,Health,Mass Customer,N,Yes,12.0,Garvin-Klees,44,"(36.75, 53.5]",96 Texas Plaza,3218,VIC,Australia,7,5053,45,2017-07-25,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01,356.5
78,27,M,37,1978-09-25,Research Nurse,Health,Mass Customer,N,Yes,12.0,Garvin-Klees,44,"(36.75, 53.5]",96 Texas Plaza,3218,VIC,Australia,7,5662,92,2017-05-28,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01,155.6500000000001
79,27,M,37,1978-09-25,Research Nurse,Health,Mass Customer,N,Yes,12.0,Garvin-Klees,44,"(36.75, 53.5]",96 Texas Plaza,3218,VIC,Australia,7,5970,15,2017-06-18,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01,209.84000000000003
80,27,M,37,1978-09-25,Research Nurse,Health,Mass Customer,N,Yes,12.0,Garvin-Klees,44,"(36.75, 53.5]",96 Texas Plaza,3218,VIC,Australia,7,11751,28,2017-08-09,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01,133.7800000000002
81,27,M,37,1978-09-25,Research Nurse,Health,Mass Customer,N,Yes,12.0,Garvin-Klees,44,"(36.75, 53.5]",96 Texas Plaza,3218,VIC,Australia,7,13771,79,2017-07-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01,737.5699999999999
82,28,M,5,1973-09-30,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21.0,Fee-Zellmer,49,"(36.75, 53.5]",48 Eagan Avenue,4868,QLD,Australia,4,7048,63,2017-10-08,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01,1383.6100000000001
83,28,M,5,1973-09-30,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21.0,Fee-Zellmer,49,"(36.75, 53.5]",48 Eagan Avenue,4868,QLD,Australia,4,7775,72,2017-01-23,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01,90.09999999999997
84,28,M,5,1973-09-30,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21.0,Fee-Zellmer,49,"(36.75, 53.5]",48 Eagan Avenue,4868,QLD,Australia,4,8139,70,2017-01-31,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01,198.29000000000002
85,28,M,5,1973-09-30,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21.0,Fee-Zellmer,49,"(36.75, 53.5]",48 Eagan Avenue,4868,QLD,Australia,4,8422,19,2017-07-21,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01,4.8
86,28,M,5,1973-09-30,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21.0,Fee-Zellmer,49,"(36.75, 53.5]",48 Eagan Avenue,4868,QLD,Australia,4,11105,26,2017-04-20,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01,1230.3000000000002
87,28,M,5,1973-09-30,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21.0,Fee-Zellmer,49,"(36.75, 53.5]",48 Eagan Avenue,4868,QLD,Australia,4,13007,82,2017-07-16,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01,459.46000000000015
88,29,F,62,1968-06-22,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,Mona-Sancraft,54,"(53.5, 70.25]",9 Buell Park,4116,QLD,Australia,7,661,87,2017-09-16,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01,471.6
89,29,F,62,1968-06-22,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,Mona-Sancraft,54,"(53.5, 70.25]",9 Buell Park,4116,QLD,Australia,7,1898,80,2017-03-28,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01,139.2299999999999
